"","Gene_IDs","slim_term","slim_cat","Gene_count","module_day","Day","moduleColor","Uniprot","Gene_term_EC","gene"
"1807","PGEN_.00g271100","cell motility","GO:0048870",23,"Day21_yellow","Day21","yellow","P11362","Fibroblast growth factor receptor 1 (FGFR-1) (EC 2.7.10.1) (Basic fibroblast growth factor receptor 1) (BFGFR) (bFGF-R-1) (Fms-like tyrosine kinase 2) (FLT-2) (N-sam) (Proto-oncogene c-Fgr) (CD antigen CD331)","Fibroblast growth factor receptor 1 "
"1808","PGEN_.00g271100","cell motility","GO:0048870",12,"Day7_yellow","Day7","yellow","P11362","Fibroblast growth factor receptor 1 (FGFR-1) (EC 2.7.10.1) (Basic fibroblast growth factor receptor 1) (BFGFR) (bFGF-R-1) (Fms-like tyrosine kinase 2) (FLT-2) (N-sam) (Proto-oncogene c-Fgr) (CD antigen CD331)","Fibroblast growth factor receptor 1 "
"1809","PGEN_.00g271100","embryo development","GO:0009790",13,"Day7_yellow","Day7","yellow","P11362","Fibroblast growth factor receptor 1 (FGFR-1) (EC 2.7.10.1) (Basic fibroblast growth factor receptor 1) (BFGFR) (bFGF-R-1) (Fms-like tyrosine kinase 2) (FLT-2) (N-sam) (Proto-oncogene c-Fgr) (CD antigen CD331)","Fibroblast growth factor receptor 1 "
"1810","PGEN_.00g271100","cellular protein modification proce...","GO:0006464",46,"Day7_yellow","Day7","yellow","P11362","Fibroblast growth factor receptor 1 (FGFR-1) (EC 2.7.10.1) (Basic fibroblast growth factor receptor 1) (BFGFR) (bFGF-R-1) (Fms-like tyrosine kinase 2) (FLT-2) (N-sam) (Proto-oncogene c-Fgr) (CD antigen CD331)","Fibroblast growth factor receptor 1 "
"1811","PGEN_.00g271100","locomotion","GO:0040011",12,"Day7_yellow","Day7","yellow","P11362","Fibroblast growth factor receptor 1 (FGFR-1) (EC 2.7.10.1) (Basic fibroblast growth factor receptor 1) (BFGFR) (bFGF-R-1) (Fms-like tyrosine kinase 2) (FLT-2) (N-sam) (Proto-oncogene c-Fgr) (CD antigen CD331)","Fibroblast growth factor receptor 1 "
"1812","PGEN_.00g271100","anatomical structure development","GO:0048856",13,"Day7_yellow","Day7","yellow","P11362","Fibroblast growth factor receptor 1 (FGFR-1) (EC 2.7.10.1) (Basic fibroblast growth factor receptor 1) (BFGFR) (bFGF-R-1) (Fms-like tyrosine kinase 2) (FLT-2) (N-sam) (Proto-oncogene c-Fgr) (CD antigen CD331)","Fibroblast growth factor receptor 1 "
"1813","PGEN_.00g271100","locomotion","GO:0040011",23,"Day21_yellow","Day21","yellow","P11362","Fibroblast growth factor receptor 1 (FGFR-1) (EC 2.7.10.1) (Basic fibroblast growth factor receptor 1) (BFGFR) (bFGF-R-1) (Fms-like tyrosine kinase 2) (FLT-2) (N-sam) (Proto-oncogene c-Fgr) (CD antigen CD331)","Fibroblast growth factor receptor 1 "
"1814","PGEN_.00g271100","cellular nitrogen compound metaboli...","GO:0034641",79,"Day21_yellow","Day21","yellow","P11362","Fibroblast growth factor receptor 1 (FGFR-1) (EC 2.7.10.1) (Basic fibroblast growth factor receptor 1) (BFGFR) (bFGF-R-1) (Fms-like tyrosine kinase 2) (FLT-2) (N-sam) (Proto-oncogene c-Fgr) (CD antigen CD331)","Fibroblast growth factor receptor 1 "
"1815","PGEN_.00g271100","biosynthetic process","GO:0009058",79,"Day21_yellow","Day21","yellow","P11362","Fibroblast growth factor receptor 1 (FGFR-1) (EC 2.7.10.1) (Basic fibroblast growth factor receptor 1) (BFGFR) (bFGF-R-1) (Fms-like tyrosine kinase 2) (FLT-2) (N-sam) (Proto-oncogene c-Fgr) (CD antigen CD331)","Fibroblast growth factor receptor 1 "
"1816","PGEN_.00g271140","cell death","GO:0008219",13,"Day14_magenta","Day14","magenta","Q91147","Fibroblast growth factor receptor 2 (FGFR-2) (EC 2.7.10.1)","Fibroblast growth factor receptor 2 "
"1817","PGEN_.00g271140","cell death","GO:0008219",39,"Day21_yellow","Day21","yellow","Q91147","Fibroblast growth factor receptor 2 (FGFR-2) (EC 2.7.10.1)","Fibroblast growth factor receptor 2 "
"1818","PGEN_.00g271250","cell death","GO:0008219",42,"Day21_black","Day21","black","Q5ZL72","60 kDa heat shock protein, mitochondrial (EC 5.6.1.7) (60 kDa chaperonin) (Chaperonin 60) (CPN60) (Heat shock protein 60) (HSP-60) (Hsp60)","60 kDa heat shock protein, mitochondrial "
"1819","PGEN_.00g271420","signal transduction","GO:0007165",29,"Day7_yellow","Day7","yellow","Q5DU56","Protein NLRC3","Protein NLRC3"
"1820","PGEN_.00g271580","signal transduction","GO:0007165",12,"Day21_yellow","Day21","yellow","P98170","E3 ubiquitin-protein ligase XIAP (EC 2.3.2.27) (Baculoviral IAP repeat-containing protein 4) (IAP-like protein) (ILP) (hILP) (Inhibitor of apoptosis protein 3) (IAP-3) (hIAP-3) (hIAP3) (RING-type E3 ubiquitin transferase XIAP) (X-linked inhibitor of apoptosis protein) (X-linked IAP)","E3 ubiquitin-protein ligase XIAP "
"1821","PGEN_.00g271580","cell death","GO:0008219",39,"Day21_yellow","Day21","yellow","P98170","E3 ubiquitin-protein ligase XIAP (EC 2.3.2.27) (Baculoviral IAP repeat-containing protein 4) (IAP-like protein) (ILP) (hILP) (Inhibitor of apoptosis protein 3) (IAP-3) (hIAP-3) (hIAP3) (RING-type E3 ubiquitin transferase XIAP) (X-linked inhibitor of apoptosis protein) (X-linked IAP)","E3 ubiquitin-protein ligase XIAP "
"1822","PGEN_.00g271580","cell-cell signaling","GO:0007267",12,"Day21_yellow","Day21","yellow","P98170","E3 ubiquitin-protein ligase XIAP (EC 2.3.2.27) (Baculoviral IAP repeat-containing protein 4) (IAP-like protein) (ILP) (hILP) (Inhibitor of apoptosis protein 3) (IAP-3) (hIAP-3) (hIAP3) (RING-type E3 ubiquitin transferase XIAP) (X-linked inhibitor of apoptosis protein) (X-linked IAP)","E3 ubiquitin-protein ligase XIAP "
"1823","PGEN_.00g271590","signal transduction","GO:0007165",12,"Day21_yellow","Day21","yellow","P98170","E3 ubiquitin-protein ligase XIAP (EC 2.3.2.27) (Baculoviral IAP repeat-containing protein 4) (IAP-like protein) (ILP) (hILP) (Inhibitor of apoptosis protein 3) (IAP-3) (hIAP-3) (hIAP3) (RING-type E3 ubiquitin transferase XIAP) (X-linked inhibitor of apoptosis protein) (X-linked IAP)","E3 ubiquitin-protein ligase XIAP "
"1824","PGEN_.00g271590","cell death","GO:0008219",39,"Day21_yellow","Day21","yellow","P98170","E3 ubiquitin-protein ligase XIAP (EC 2.3.2.27) (Baculoviral IAP repeat-containing protein 4) (IAP-like protein) (ILP) (hILP) (Inhibitor of apoptosis protein 3) (IAP-3) (hIAP-3) (hIAP3) (RING-type E3 ubiquitin transferase XIAP) (X-linked inhibitor of apoptosis protein) (X-linked IAP)","E3 ubiquitin-protein ligase XIAP "
"1825","PGEN_.00g271590","cell-cell signaling","GO:0007267",12,"Day21_yellow","Day21","yellow","P98170","E3 ubiquitin-protein ligase XIAP (EC 2.3.2.27) (Baculoviral IAP repeat-containing protein 4) (IAP-like protein) (ILP) (hILP) (Inhibitor of apoptosis protein 3) (IAP-3) (hIAP-3) (hIAP3) (RING-type E3 ubiquitin transferase XIAP) (X-linked inhibitor of apoptosis protein) (X-linked IAP)","E3 ubiquitin-protein ligase XIAP "
"1826","PGEN_.00g272730","protein transport","GO:0015031",29,"Day14_brown","Day14","brown","Q6PHS6","Sorting nexin-13","Sorting nexin-13"
"1827","PGEN_.00g272730","transport","GO:0006810",68,"Day14_brown","Day14","brown","Q6PHS6","Sorting nexin-13","Sorting nexin-13"
"1828","PGEN_.00g272730","transport","GO:0006810",118,"Day21_blue","Day21","blue","Q6PHS6","Sorting nexin-13","Sorting nexin-13"
"1829","PGEN_.00g272730","protein transport","GO:0015031",37,"Day21_blue","Day21","blue","Q6PHS6","Sorting nexin-13","Sorting nexin-13"
"1830","PGEN_.00g273310","biosynthetic process","GO:0009058",109,"Day21_black","Day21","black","Q6P560","Zinc finger protein 182 (Zinc finger protein 21)","Zinc finger protein 182 "
"1831","PGEN_.00g273310","cellular nitrogen compound metaboli...","GO:0034641",174,"Day21_black","Day21","black","Q6P560","Zinc finger protein 182 (Zinc finger protein 21)","Zinc finger protein 182 "
"1832","PGEN_.00g273910","signal transduction","GO:0007165",18,"Day21_red","Day21","red","Q7Z3F1","Integral membrane protein GPR155 (G-protein coupled receptor PGR22)","Integral membrane protein GPR155 "
"1833","PGEN_.00g273920","transport","GO:0006810",11,"Day21_red","Day21","red","Q9P6R1","Verprolin","Verprolin"
"1834","PGEN_.00g273920","vesicle-mediated transport","GO:0016192",11,"Day21_red","Day21","red","Q9P6R1","Verprolin","Verprolin"
"1835","PGEN_.00g273940","transport","GO:0006810",48,"Day7_brown","Day7","brown","Q5ZKI4","Coiled-coil domain-containing protein 93","Coiled-coil domain-containing protein 93"
"1836","PGEN_.00g273940","transport","GO:0006810",118,"Day21_blue","Day21","blue","Q5ZKI4","Coiled-coil domain-containing protein 93","Coiled-coil domain-containing protein 93"
"1837","PGEN_.00g274350","protein transport","GO:0015031",29,"Day14_brown","Day14","brown","P84080","ADP-ribosylation factor 1","ADP-ribosylation factor 1"
"1838","PGEN_.00g274350","transport","GO:0006810",68,"Day14_brown","Day14","brown","P84080","ADP-ribosylation factor 1","ADP-ribosylation factor 1"
"1839","PGEN_.00g274370","biosynthetic process","GO:0009058",109,"Day21_black","Day21","black","P10076","Zinc finger protein 26 (Zfp-26) (Protein mKR3)","Zinc finger protein 26 "
"1840","PGEN_.00g274370","biosynthetic process","GO:0009058",11,"Day14_magenta","Day14","magenta","P10076","Zinc finger protein 26 (Zfp-26) (Protein mKR3)","Zinc finger protein 26 "
"1841","PGEN_.00g274370","cellular nitrogen compound metaboli...","GO:0034641",20,"Day14_magenta","Day14","magenta","P10076","Zinc finger protein 26 (Zfp-26) (Protein mKR3)","Zinc finger protein 26 "
"1842","PGEN_.00g274370","cellular nitrogen compound metaboli...","GO:0034641",174,"Day21_black","Day21","black","P10076","Zinc finger protein 26 (Zfp-26) (Protein mKR3)","Zinc finger protein 26 "
"1843","PGEN_.00g274640","catabolic process","GO:0009056",27,"Day21_blue","Day21","blue","Q9H3G5","Probable serine carboxypeptidase CPVL (EC 3.4.16.-) (Carboxypeptidase, vitellogenic-like) (Vitellogenic carboxypeptidase-like protein) (VCP-like protein) (hVLP)","Probable serine carboxypeptidase CPVL "
"1844","PGEN_.00g274640","catabolic process","GO:0009056",20,"Day14_brown","Day14","brown","Q9H3G5","Probable serine carboxypeptidase CPVL (EC 3.4.16.-) (Carboxypeptidase, vitellogenic-like) (Vitellogenic carboxypeptidase-like protein) (VCP-like protein) (hVLP)","Probable serine carboxypeptidase CPVL "
"1845","PGEN_.00g275350","locomotion","GO:0040011",13,"Day21_blue","Day21","blue","Q9GLP0","Integrin beta-1 (Fibronectin receptor subunit beta) (VLA-4 subunit beta) (CD antigen CD29)","Integrin beta-1 "
"1846","PGEN_.00g275350","cell motility","GO:0048870",13,"Day21_blue","Day21","blue","Q9GLP0","Integrin beta-1 (Fibronectin receptor subunit beta) (VLA-4 subunit beta) (CD antigen CD29)","Integrin beta-1 "
"1847","PGEN_.00g275620","cell death","GO:0008219",20,"Day7_yellow","Day7","yellow","P70345","Bcl-2-like protein 2 (Bcl2-L-2) (Apoptosis regulator Bcl-W) (c98)","Bcl-2-like protein 2 "
"1848","PGEN_.00g275800","cellular nitrogen compound metaboli...","GO:0034641",174,"Day21_black","Day21","black","Q8NHY6","Zinc finger protein 28 homolog (Zfp-28) (Krueppel-like zinc finger factor X6)","Zinc finger protein 28 homolog "
"1849","PGEN_.00g275800","biosynthetic process","GO:0009058",109,"Day21_black","Day21","black","Q8NHY6","Zinc finger protein 28 homolog (Zfp-28) (Krueppel-like zinc finger factor X6)","Zinc finger protein 28 homolog "
"1850","PGEN_.00g277740","transport","GO:0006810",118,"Day21_blue","Day21","blue","Q9W332","Cubilin homolog","Cubilin homolog"
"1851","PGEN_.00g278620","biosynthetic process","GO:0009058",47,"Day7_yellow","Day7","yellow","Q8K389","CDK5 regulatory subunit-associated protein 2 (CDK5 activator-binding protein C48)","CDK5 regulatory subunit-associated protein 2 "
"1852","PGEN_.00g278620","cellular nitrogen compound metaboli...","GO:0034641",47,"Day7_yellow","Day7","yellow","Q8K389","CDK5 regulatory subunit-associated protein 2 (CDK5 activator-binding protein C48)","CDK5 regulatory subunit-associated protein 2 "
"1853","PGEN_.00g278670","signal transduction","GO:0007165",18,"Day21_red","Day21","red","P18293","Atrial natriuretic peptide receptor 1 (EC 4.6.1.2) (Atrial natriuretic peptide receptor type A) (ANP-A) (ANPR-A) (NPR-A) (Guanylate cyclase A) (GC-A)","Atrial natriuretic peptide receptor 1 "
"1854","PGEN_.00g278670","signal transduction","GO:0007165",29,"Day7_yellow","Day7","yellow","P18293","Atrial natriuretic peptide receptor 1 (EC 4.6.1.2) (Atrial natriuretic peptide receptor type A) (ANP-A) (ANPR-A) (NPR-A) (Guanylate cyclase A) (GC-A)","Atrial natriuretic peptide receptor 1 "
"1855","PGEN_.00g279040","locomotion","GO:0040011",12,"Day7_yellow","Day7","yellow","Q03167","Transforming growth factor beta receptor type 3 (TGF-beta receptor type 3) (TGFR-3) (Betaglycan) (Transforming growth factor beta receptor III) (TGF-beta receptor type III)","Transforming growth factor beta receptor type 3 "
"1856","PGEN_.00g279040","signal transduction","GO:0007165",29,"Day7_yellow","Day7","yellow","Q03167","Transforming growth factor beta receptor type 3 (TGF-beta receptor type 3) (TGFR-3) (Betaglycan) (Transforming growth factor beta receptor III) (TGF-beta receptor type III)","Transforming growth factor beta receptor type 3 "
"1857","PGEN_.00g279040","cell motility","GO:0048870",12,"Day7_yellow","Day7","yellow","Q03167","Transforming growth factor beta receptor type 3 (TGF-beta receptor type 3) (TGFR-3) (Betaglycan) (Transforming growth factor beta receptor III) (TGF-beta receptor type III)","Transforming growth factor beta receptor type 3 "
"1858","PGEN_.00g279490","cellular nitrogen compound metaboli...","GO:0034641",47,"Day7_yellow","Day7","yellow","P42231","Signal transducer and activator of transcription 5A (Mammary gland factor)","Signal transducer and activator of transcription 5A "
"1859","PGEN_.00g279490","biosynthetic process","GO:0009058",47,"Day7_yellow","Day7","yellow","P42231","Signal transducer and activator of transcription 5A (Mammary gland factor)","Signal transducer and activator of transcription 5A "
"1860","PGEN_.00g279490","cell death","GO:0008219",29,"Day21_pink","Day21","pink","P42231","Signal transducer and activator of transcription 5A (Mammary gland factor)","Signal transducer and activator of transcription 5A "
"1861","PGEN_.00g279490","cellular nitrogen compound metaboli...","GO:0034641",40,"Day21_pink","Day21","pink","P42231","Signal transducer and activator of transcription 5A (Mammary gland factor)","Signal transducer and activator of transcription 5A "
"1862","PGEN_.00g279490","biosynthetic process","GO:0009058",40,"Day21_pink","Day21","pink","P42231","Signal transducer and activator of transcription 5A (Mammary gland factor)","Signal transducer and activator of transcription 5A "
"1863","PGEN_.00g279490","cell death","GO:0008219",20,"Day7_yellow","Day7","yellow","P42231","Signal transducer and activator of transcription 5A (Mammary gland factor)","Signal transducer and activator of transcription 5A "
"1864","PGEN_.00g279590","transport","GO:0006810",68,"Day14_brown","Day14","brown","Q8SPI0","Apolipoprotein D (Apo-D) (ApoD)","Apolipoprotein D "
"1865","PGEN_.00g279590","transport","GO:0006810",118,"Day21_blue","Day21","blue","Q8SPI0","Apolipoprotein D (Apo-D) (ApoD)","Apolipoprotein D "
"1866","PGEN_.00g279650","cellular nitrogen compound metaboli...","GO:0034641",174,"Day21_black","Day21","black","E9PT37","RNA-binding protein 20 (RNA-binding motif protein 20)","RNA-binding protein 20 "
"1867","PGEN_.00g279680","cellular nitrogen compound metaboli...","GO:0034641",174,"Day21_black","Day21","black","Q63413","Spliceosome RNA helicase Ddx39b (EC 3.6.4.13) (56 kDa U2AF65-associated protein) (ATP-dependent RNA helicase p47) (DEAD box protein Uap56)","Spliceosome RNA helicase Ddx39b "
"1868","PGEN_.00g279680","mRNA processing","GO:0006397",26,"Day21_black","Day21","black","Q63413","Spliceosome RNA helicase Ddx39b (EC 3.6.4.13) (56 kDa U2AF65-associated protein) (ATP-dependent RNA helicase p47) (DEAD box protein Uap56)","Spliceosome RNA helicase Ddx39b "
"1869","PGEN_.00g279680","biosynthetic process","GO:0009058",109,"Day21_black","Day21","black","Q63413","Spliceosome RNA helicase Ddx39b (EC 3.6.4.13) (56 kDa U2AF65-associated protein) (ATP-dependent RNA helicase p47) (DEAD box protein Uap56)","Spliceosome RNA helicase Ddx39b "
"1870","PGEN_.00g279680","translation","GO:0006412",10,"Day21_black","Day21","black","Q63413","Spliceosome RNA helicase Ddx39b (EC 3.6.4.13) (56 kDa U2AF65-associated protein) (ATP-dependent RNA helicase p47) (DEAD box protein Uap56)","Spliceosome RNA helicase Ddx39b "
"1871","PGEN_.00g280100","response to stress","GO:0006950",15,"Day21_red","Day21","red","Q9BQ50","Three prime repair exonuclease 2 (EC 3.1.11.2) (3'-5' exonuclease TREX2)","Three prime repair exonuclease 2 "
"1872","PGEN_.00g280100","cellular nitrogen compound metaboli...","GO:0034641",29,"Day21_red","Day21","red","Q9BQ50","Three prime repair exonuclease 2 (EC 3.1.11.2) (3'-5' exonuclease TREX2)","Three prime repair exonuclease 2 "
"1873","PGEN_.00g280100","DNA metabolic process","GO:0006259",15,"Day21_red","Day21","red","Q9BQ50","Three prime repair exonuclease 2 (EC 3.1.11.2) (3'-5' exonuclease TREX2)","Three prime repair exonuclease 2 "
"1874","PGEN_.00g282040","cellular protein modification proce...","GO:0006464",16,"Day21_yellow","Day21","yellow","Q55E58","Probable serine/threonine-protein kinase pats1 (EC 2.7.11.1) (Protein associated with the transduction of signal 1)","Probable serine/threonine-protein kinase pats1 "
"1875","PGEN_.00g282910","transport","GO:0006810",68,"Day14_brown","Day14","brown","Q5T1M5","FK506-binding protein 15 (FKBP-15) (133 kDa FK506-binding protein) (133 kDa FKBP) (FKBP-133) (WASP- and FKBP-like protein) (WAFL)","FK506-binding protein 15 "
"1876","PGEN_.00g282910","vesicle-mediated transport","GO:0016192",39,"Day21_blue","Day21","blue","Q5T1M5","FK506-binding protein 15 (FKBP-15) (133 kDa FK506-binding protein) (133 kDa FKBP) (FKBP-133) (WASP- and FKBP-like protein) (WAFL)","FK506-binding protein 15 "
