"","Gene_IDs","slim_term","slim_cat","Gene_count","module_day","Day","moduleColor","Uniprot","Gene_term_EC","gene"
"2177","PGEN_.00g273240","ion binding","GO:0043167",97,"Day21_yellow","Day21","yellow","P10155","60 kDa SS-A/Ro ribonucleoprotein (60 kDa Ro protein) (60 kDa ribonucleoprotein Ro) (Ro60) (RoRNP) (Ro 60 kDa autoantigen) (Ro60 autoantigen) (Sjoegren syndrome antigen A2) (Sjoegren syndrome type A antigen) (SS-A) (TROVE domain family member 2)","60 kDa SS-A/Ro ribonucleoprotein "
"2178","PGEN_.00g273240","RNA binding","GO:0003723",5,"Day21_yellow","Day21","yellow","P10155","60 kDa SS-A/Ro ribonucleoprotein (60 kDa Ro protein) (60 kDa ribonucleoprotein Ro) (Ro60) (RoRNP) (Ro 60 kDa autoantigen) (Ro60 autoantigen) (Sjoegren syndrome antigen A2) (Sjoegren syndrome type A antigen) (SS-A) (TROVE domain family member 2)","60 kDa SS-A/Ro ribonucleoprotein "
"2179","PGEN_.00g273260","hydrolase activity, acting on carbo...","GO:0016810",2,"Day21_blue","Day21","blue","O08914","Fatty-acid amide hydrolase 1 (EC 3.5.1.99) (Anandamide amidohydrolase 1) (Oleamide hydrolase 1)","Fatty-acid amide hydrolase 1 "
"2180","PGEN_.00g273310","ion binding","GO:0043167",164,"Day21_black","Day21","black","Q6P560","Zinc finger protein 182 (Zinc finger protein 21)","Zinc finger protein 182 "
"2181","PGEN_.00g274040","ion binding","GO:0043167",123,"Day7_yellow","Day7","yellow","P54277","PMS1 protein homolog 1 (DNA mismatch repair protein PMS1)","PMS1 protein homolog 1 "
"2182","PGEN_.00g274340","ion binding","GO:0043167",66,"Day7_brown","Day7","brown","Q9ESL4","Mitogen-activated protein kinase kinase kinase 20 (EC 2.7.11.25) (Human cervical cancer suppressor gene 4 protein) (HCCS-4) (Leucine zipper- and sterile alpha motif kinase ZAK) (Leucine zipper- and sterile alpha motif-containing kinase) (MLK-like mitogen-activated protein triple kinase) (Mitogen-activated protein kinase kinase kinase MLT) (Mixed lineage kinase-related kinase) (MLK-related kinase) (MRK) (Sterile alpha motif- and leucine zipper-containing kinase AZK)","Mitogen-activated protein kinase kinase kinase 20 "
"2183","PGEN_.00g274350","ion binding","GO:0043167",36,"Day21_magenta","Day21","magenta","P84080","ADP-ribosylation factor 1","ADP-ribosylation factor 1"
"2184","PGEN_.00g274370","ion binding","GO:0043167",164,"Day21_black","Day21","black","P10076","Zinc finger protein 26 (Zfp-26) (Protein mKR3)","Zinc finger protein 26 "
"2185","PGEN_.00g274550","structural molecule activity","GO:0005198",9,"Day14_magenta","Day14","magenta","P68370","Tubulin alpha-1A chain (Alpha-tubulin 1) (Tubulin alpha-1 chain) [Cleaved into: Detyrosinated tubulin alpha-1A chain]","Tubulin alpha-1A chain "
"2186","PGEN_.00g274550","ion binding","GO:0043167",39,"Day14_magenta","Day14","magenta","P68370","Tubulin alpha-1A chain (Alpha-tubulin 1) (Tubulin alpha-1 chain) [Cleaved into: Detyrosinated tubulin alpha-1A chain]","Tubulin alpha-1A chain "
"2187","PGEN_.00g274560","structural molecule activity","GO:0005198",7,"Day7_green","Day7","green","P68370","Tubulin alpha-1A chain (Alpha-tubulin 1) (Tubulin alpha-1 chain) [Cleaved into: Detyrosinated tubulin alpha-1A chain]","Tubulin alpha-1A chain "
"2188","PGEN_.00g274560","ion binding","GO:0043167",39,"Day14_magenta","Day14","magenta","P68370","Tubulin alpha-1A chain (Alpha-tubulin 1) (Tubulin alpha-1 chain) [Cleaved into: Detyrosinated tubulin alpha-1A chain]","Tubulin alpha-1A chain "
"2189","PGEN_.00g274560","structural molecule activity","GO:0005198",9,"Day14_magenta","Day14","magenta","P68370","Tubulin alpha-1A chain (Alpha-tubulin 1) (Tubulin alpha-1 chain) [Cleaved into: Detyrosinated tubulin alpha-1A chain]","Tubulin alpha-1A chain "
"2190","PGEN_.00g274590","ion binding","GO:0043167",39,"Day14_magenta","Day14","magenta","P0DPH8","Tubulin alpha-3D chain (Alpha-tubulin 3D) [Cleaved into: Detyrosinated tubulin alpha-3D chain]","Tubulin alpha-3D chain "
"2191","PGEN_.00g274590","structural molecule activity","GO:0005198",7,"Day21_black","Day21","black","P0DPH8","Tubulin alpha-3D chain (Alpha-tubulin 3D) [Cleaved into: Detyrosinated tubulin alpha-3D chain]","Tubulin alpha-3D chain "
"2192","PGEN_.00g274590","structural molecule activity","GO:0005198",9,"Day14_magenta","Day14","magenta","P0DPH8","Tubulin alpha-3D chain (Alpha-tubulin 3D) [Cleaved into: Detyrosinated tubulin alpha-3D chain]","Tubulin alpha-3D chain "
"2193","PGEN_.00g274590","structural molecule activity","GO:0005198",7,"Day7_green","Day7","green","P0DPH8","Tubulin alpha-3D chain (Alpha-tubulin 3D) [Cleaved into: Detyrosinated tubulin alpha-3D chain]","Tubulin alpha-3D chain "
"2194","PGEN_.00g275080","ion binding","GO:0043167",154,"Day21_red","Day21","red","Q92551","Inositol hexakisphosphate kinase 1 (InsP6 kinase 1) (EC 2.7.4.21) (Inositol hexaphosphate kinase 1)","Inositol hexakisphosphate kinase 1 "
"2195","PGEN_.00g275220","oxidoreductase activity","GO:0016491",23,"Day21_blue","Day21","blue","Q9V0D5","Malate dehydrogenase (EC 1.1.1.37)","Malate dehydrogenase "
"2196","PGEN_.00g275350","ion binding","GO:0043167",273,"Day21_blue","Day21","blue","Q9GLP0","Integrin beta-1 (Fibronectin receptor subunit beta) (VLA-4 subunit beta) (CD antigen CD29)","Integrin beta-1 "
"2197","PGEN_.00g275800","ion binding","GO:0043167",164,"Day21_black","Day21","black","Q8NHY6","Zinc finger protein 28 homolog (Zfp-28) (Krueppel-like zinc finger factor X6)","Zinc finger protein 28 homolog "
"2198","PGEN_.00g275950","ion binding","GO:0043167",273,"Day21_blue","Day21","blue","O95071","E3 ubiquitin-protein ligase UBR5 (EC 2.3.2.26) (E3 ubiquitin-protein ligase, HECT domain-containing 1) (HECT-type E3 ubiquitin transferase UBR5) (Hyperplastic discs protein homolog) (hHYD) (Progestin-induced protein)","E3 ubiquitin-protein ligase UBR5 "
"2199","PGEN_.00g276360","ion binding","GO:0043167",273,"Day21_blue","Day21","blue","A1A547","Peptidoglycan recognition protein 3 (Peptidoglycan recognition protein I-alpha) (PGLYRPIalpha) (PGRP-I-alpha) (Peptidoglycan recognition protein intermediate alpha)","Peptidoglycan recognition protein 3 "
"2200","PGEN_.00g276360","ion binding","GO:0043167",66,"Day7_brown","Day7","brown","A1A547","Peptidoglycan recognition protein 3 (Peptidoglycan recognition protein I-alpha) (PGLYRPIalpha) (PGRP-I-alpha) (Peptidoglycan recognition protein intermediate alpha)","Peptidoglycan recognition protein 3 "
"2201","PGEN_.00g277250","ion binding","GO:0043167",273,"Day21_blue","Day21","blue","Q17CQ8","Zinc finger CCCH-type with G patch domain-containing protein","Zinc finger CCCH-type with G patch domain-containing protein"
"2202","PGEN_.00g278620","cytoskeletal protein binding","GO:0008092",12,"Day21_black","Day21","black","Q8K389","CDK5 regulatory subunit-associated protein 2 (CDK5 activator-binding protein C48)","CDK5 regulatory subunit-associated protein 2 "
"2203","PGEN_.00g278620","enzyme binding","GO:0019899",30,"Day7_yellow","Day7","yellow","Q8K389","CDK5 regulatory subunit-associated protein 2 (CDK5 activator-binding protein C48)","CDK5 regulatory subunit-associated protein 2 "
"2204","PGEN_.00g278620","enzyme binding","GO:0019899",35,"Day14_brown","Day14","brown","Q8K389","CDK5 regulatory subunit-associated protein 2 (CDK5 activator-binding protein C48)","CDK5 regulatory subunit-associated protein 2 "
"2205","PGEN_.00g278670","ion binding","GO:0043167",123,"Day7_yellow","Day7","yellow","P18293","Atrial natriuretic peptide receptor 1 (EC 4.6.1.2) (Atrial natriuretic peptide receptor type A) (ANP-A) (ANPR-A) (NPR-A) (Guanylate cyclase A) (GC-A)","Atrial natriuretic peptide receptor 1 "
"2206","PGEN_.00g278670","kinase activity","GO:0016301",22,"Day7_yellow","Day7","yellow","P18293","Atrial natriuretic peptide receptor 1 (EC 4.6.1.2) (Atrial natriuretic peptide receptor type A) (ANP-A) (ANPR-A) (NPR-A) (Guanylate cyclase A) (GC-A)","Atrial natriuretic peptide receptor 1 "
"2207","PGEN_.00g278670","enzyme binding","GO:0019899",30,"Day7_yellow","Day7","yellow","P18293","Atrial natriuretic peptide receptor 1 (EC 4.6.1.2) (Atrial natriuretic peptide receptor type A) (ANP-A) (ANPR-A) (NPR-A) (Guanylate cyclase A) (GC-A)","Atrial natriuretic peptide receptor 1 "
"2208","PGEN_.00g278670","ion binding","GO:0043167",154,"Day21_red","Day21","red","P18293","Atrial natriuretic peptide receptor 1 (EC 4.6.1.2) (Atrial natriuretic peptide receptor type A) (ANP-A) (ANPR-A) (NPR-A) (Guanylate cyclase A) (GC-A)","Atrial natriuretic peptide receptor 1 "
"2209","PGEN_.00g278880","oxidoreductase activity","GO:0016491",12,"Day14_black","Day14","black","Q19673","Putative tyrosinase-like protein tyr-3","Putative tyrosinase-like protein tyr-3"
"2210","PGEN_.00g278880","ion binding","GO:0043167",18,"Day14_black","Day14","black","Q19673","Putative tyrosinase-like protein tyr-3","Putative tyrosinase-like protein tyr-3"
"2211","PGEN_.00g278890","ion binding","GO:0043167",97,"Day21_yellow","Day21","yellow","O94760","N(G),N(G)-dimethylarginine dimethylaminohydrolase 1 (DDAH-1) (Dimethylarginine dimethylaminohydrolase 1) (EC 3.5.3.18) (DDAHI) (Dimethylargininase-1)","N"
"2212","PGEN_.00g279050","ion binding","GO:0043167",154,"Day21_red","Day21","red","O00311","Cell division cycle 7-related protein kinase (CDC7-related kinase) (HsCdc7) (huCdc7) (EC 2.7.11.1)","Cell division cycle 7-related protein kinase "
"2213","PGEN_.00g279050","kinase activity","GO:0016301",25,"Day21_red","Day21","red","O00311","Cell division cycle 7-related protein kinase (CDC7-related kinase) (HsCdc7) (huCdc7) (EC 2.7.11.1)","Cell division cycle 7-related protein kinase "
"2214","PGEN_.00g279430","ion binding","GO:0043167",273,"Day21_blue","Day21","blue","A8Q2D1","Zinc metalloproteinase dpy-31 (EC 3.4.24.-) (Nematode astacin 35) (Procollagen C-proteinase)","Zinc metalloproteinase dpy-31 "
"2215","PGEN_.00g279430","peptidase activity","GO:0008233",53,"Day21_blue","Day21","blue","A8Q2D1","Zinc metalloproteinase dpy-31 (EC 3.4.24.-) (Nematode astacin 35) (Procollagen C-proteinase)","Zinc metalloproteinase dpy-31 "
"2216","PGEN_.00g279510","peptidase activity","GO:0008233",53,"Day21_blue","Day21","blue","Q19821","Rhomboid-related protein 1 (EC 3.4.21.105)","Rhomboid-related protein 1 "
"2217","PGEN_.00g279590","lipid binding","GO:0008289",17,"Day14_brown","Day14","brown","Q8SPI0","Apolipoprotein D (Apo-D) (ApoD)","Apolipoprotein D "
"2218","PGEN_.00g279590","lipid binding","GO:0008289",17,"Day7_brown","Day7","brown","Q8SPI0","Apolipoprotein D (Apo-D) (ApoD)","Apolipoprotein D "
"2219","PGEN_.00g279590","lipid binding","GO:0008289",32,"Day21_blue","Day21","blue","Q8SPI0","Apolipoprotein D (Apo-D) (ApoD)","Apolipoprotein D "
"2220","PGEN_.00g279680","ion binding","GO:0043167",164,"Day21_black","Day21","black","Q63413","Spliceosome RNA helicase Ddx39b (EC 3.6.4.13) (56 kDa U2AF65-associated protein) (ATP-dependent RNA helicase p47) (DEAD box protein Uap56)","Spliceosome RNA helicase Ddx39b "
"2221","PGEN_.00g279680","helicase activity","GO:0004386",17,"Day21_black","Day21","black","Q63413","Spliceosome RNA helicase Ddx39b (EC 3.6.4.13) (56 kDa U2AF65-associated protein) (ATP-dependent RNA helicase p47) (DEAD box protein Uap56)","Spliceosome RNA helicase Ddx39b "
"2222","PGEN_.00g279680","ATPase activity","GO:0016887",19,"Day21_black","Day21","black","Q63413","Spliceosome RNA helicase Ddx39b (EC 3.6.4.13) (56 kDa U2AF65-associated protein) (ATP-dependent RNA helicase p47) (DEAD box protein Uap56)","Spliceosome RNA helicase Ddx39b "
"2223","PGEN_.00g279740","ion binding","GO:0043167",18,"Day14_black","Day14","black","Q5TZ24","DBH-like monooxygenase protein 1 homolog (EC 1.14.17.-)","DBH-like monooxygenase protein 1 homolog "
"2224","PGEN_.00g279740","ion binding","GO:0043167",24,"Day7_green","Day7","green","Q5TZ24","DBH-like monooxygenase protein 1 homolog (EC 1.14.17.-)","DBH-like monooxygenase protein 1 homolog "
"2225","PGEN_.00g280220","ion binding","GO:0043167",154,"Day21_red","Day21","red","Q55E58","Probable serine/threonine-protein kinase pats1 (EC 2.7.11.1) (Protein associated with the transduction of signal 1)","Probable serine/threonine-protein kinase pats1 "
"2226","PGEN_.00g280220","kinase activity","GO:0016301",25,"Day21_red","Day21","red","Q55E58","Probable serine/threonine-protein kinase pats1 (EC 2.7.11.1) (Protein associated with the transduction of signal 1)","Probable serine/threonine-protein kinase pats1 "
"2227","PGEN_.00g281640","ion binding","GO:0043167",273,"Day21_blue","Day21","blue","Q02395","Metal-response element-binding transcription factor 2 (Metal regulatory transcription factor 2) (Metal-response element DNA-binding protein M96) (Polycomb-like protein 2) (mPCl2) (Zinc-regulated factor 1) (ZiRF1)","Metal-response element-binding transcription factor 2 "
"2228","PGEN_.00g282040","phosphatase activity","GO:0016791",8,"Day21_yellow","Day21","yellow","Q55E58","Probable serine/threonine-protein kinase pats1 (EC 2.7.11.1) (Protein associated with the transduction of signal 1)","Probable serine/threonine-protein kinase pats1 "
"2229","PGEN_.00g282580","kinase activity","GO:0016301",4,"Day7_green","Day7","green","Q6P618","Adenylate kinase 8 (AK 8) (EC 2.7.4.3) (EC 2.7.4.6) (ATP-AMP transphosphorylase 8)","Adenylate kinase 8 "
"2230","PGEN_.00g282850","oxidoreductase activity","GO:0016491",45,"Day14_brown","Day14","brown","Q5TJF5","Estradiol 17-beta-dehydrogenase 8 (EC 1.1.1.62) (17-beta-hydroxysteroid dehydrogenase 8) (17-beta-HSD 8) (3-ketoacyl-[acyl-carrier-protein] reductase alpha subunit) (KAR alpha subunit) (3-oxoacyl-[acyl-carrier-protein] reductase) (EC 1.1.1.-) (Testosterone 17-beta-dehydrogenase 8) (EC 1.1.1.239)","Estradiol 17-beta-dehydrogenase 8 "
"2231","PGEN_.00g282910","cytoskeletal protein binding","GO:0008092",16,"Day14_brown","Day14","brown","Q5T1M5","FK506-binding protein 15 (FKBP-15) (133 kDa FK506-binding protein) (133 kDa FKBP) (FKBP-133) (WASP- and FKBP-like protein) (WAFL)","FK506-binding protein 15 "
"2232","PGEN_.00g282910","isomerase activity","GO:0016853",6,"Day14_brown","Day14","brown","Q5T1M5","FK506-binding protein 15 (FKBP-15) (133 kDa FK506-binding protein) (133 kDa FKBP) (FKBP-133) (WASP- and FKBP-like protein) (WAFL)","FK506-binding protein 15 "
"2233","PGEN_.00g282910","cytoskeletal protein binding","GO:0008092",31,"Day21_blue","Day21","blue","Q5T1M5","FK506-binding protein 15 (FKBP-15) (133 kDa FK506-binding protein) (133 kDa FKBP) (FKBP-133) (WASP- and FKBP-like protein) (WAFL)","FK506-binding protein 15 "
"2234","PGEN_.00g283110","transmembrane transporter activity","GO:0022857",8,"Day21_red","Day21","red","Q9WTR6","Cystine/glutamate transporter (Amino acid transport system xc-) (Solute carrier family 7 member 11) (xCT)","Cystine/glutamate transporter "
"2235","PGEN_.00g283290","methyltransferase activity","GO:0008168",5,"Day21_yellow","Day21","yellow","Q9H9B1","Histone-lysine N-methyltransferase EHMT1 (EC 2.1.1.-) (Euchromatic histone-lysine N-methyltransferase 1) (Eu-HMTase1) (G9a-like protein 1) (GLP) (GLP1) (Histone H3-K9 methyltransferase 5) (H3-K9-HMTase 5) (Lysine N-methyltransferase 1D)","Histone-lysine N-methyltransferase EHMT1 "
"2236","PGEN_.00g283300","RNA binding","GO:0003723",10,"Day21_red","Day21","red","Q28141","ATP-dependent RNA helicase A (EC 3.6.4.13) (DEAH box protein 9) (Nuclear DNA helicase II) (NDH II)","ATP-dependent RNA helicase A "
"2237","PGEN_.00g283300","DNA binding","GO:0003677",14,"Day7_yellow","Day7","yellow","Q28141","ATP-dependent RNA helicase A (EC 3.6.4.13) (DEAH box protein 9) (Nuclear DNA helicase II) (NDH II)","ATP-dependent RNA helicase A "
"2238","PGEN_.00g283300","ion binding","GO:0043167",154,"Day21_red","Day21","red","Q28141","ATP-dependent RNA helicase A (EC 3.6.4.13) (DEAH box protein 9) (Nuclear DNA helicase II) (NDH II)","ATP-dependent RNA helicase A "
"2239","PGEN_.00g283300","ion binding","GO:0043167",123,"Day7_yellow","Day7","yellow","Q28141","ATP-dependent RNA helicase A (EC 3.6.4.13) (DEAH box protein 9) (Nuclear DNA helicase II) (NDH II)","ATP-dependent RNA helicase A "
"2240","PGEN_.00g283340","histone binding","GO:0042393",7,"Day21_black","Day21","black","P61964","WD repeat-containing protein 5 (BMP2-induced 3-kb gene protein)","WD repeat-containing protein 5 "
"2241","PGEN_.00g283520","enzyme regulator activity","GO:0030234",29,"Day21_blue","Day21","blue","Q6PAR5","GTPase-activating protein and VPS9 domain-containing protein 1 (GAPex-5) (Rab5-activating protein 6)","GTPase-activating protein and VPS9 domain-containing protein 1 "
"2242","PGEN_.00g283690","DNA binding","GO:0003677",20,"Day14_pink","Day14","pink","G3V909","Cyclic AMP-dependent transcription factor ATF-6 alpha (cAMP-dependent transcription factor ATF-6 alpha) (Activating transcription factor 6 alpha) (ATF6-alpha) [Cleaved into: Processed cyclic AMP-dependent transcription factor ATF-6 alpha]","Cyclic AMP-dependent transcription factor ATF-6 alpha "
"2243","PGEN_.00g283960","ion binding","GO:0043167",154,"Day21_red","Day21","red","P48760","Folylpolyglutamate synthase, mitochondrial (EC 6.3.2.17) (Folylpoly-gamma-glutamate synthetase) (FPGS) (Tetrahydrofolylpolyglutamate synthase) (Tetrahydrofolate synthase)","Folylpolyglutamate synthase, mitochondrial "
"2244","PGEN_.00g284000","ion binding","GO:0043167",97,"Day21_yellow","Day21","yellow","Q8TF47","Zinc finger protein 90 homolog (Zfp-90) (Zinc finger protein 756)","Zinc finger protein 90 homolog "
"2245","PGEN_.00g284000","DNA binding","GO:0003677",18,"Day21_yellow","Day21","yellow","Q8TF47","Zinc finger protein 90 homolog (Zfp-90) (Zinc finger protein 756)","Zinc finger protein 90 homolog "
"2246","PGEN_.00g284000","DNA-binding transcription factor ac...","GO:0003700",9,"Day21_yellow","Day21","yellow","Q8TF47","Zinc finger protein 90 homolog (Zfp-90) (Zinc finger protein 756)","Zinc finger protein 90 homolog "
"2247","PGEN_.00g284510","structural molecule activity","GO:0005198",2,"Day21_blue","Day21","blue","P40821","Crystallin J1C","Crystallin J1C"
"2248","PGEN_.00g284510","structural molecule activity","GO:0005198",2,"Day14_brown","Day14","brown","P40821","Crystallin J1C","Crystallin J1C"
"2249","PGEN_.00g284520","ion binding","GO:0043167",273,"Day21_blue","Day21","blue","Q3UHJ8","RING finger protein 44","RING finger protein 44"
"2250","PGEN_.00g284630","ion binding","GO:0043167",154,"Day21_red","Day21","red","Q8N9H8","Exonuclease mut-7 homolog (EC 3.1.-.-) (Exonuclease 3'-5' domain-containing protein 3)","Exonuclease mut-7 homolog "
"2251","PGEN_.00g284890","ion binding","GO:0043167",97,"Day21_yellow","Day21","yellow","P52735","Guanine nucleotide exchange factor VAV2 (VAV-2)","Guanine nucleotide exchange factor VAV2 "
"2252","PGEN_.00g285160","enzyme binding","GO:0019899",30,"Day7_yellow","Day7","yellow","Q9QXW2","F-box/WD repeat-containing protein 5 (F-box and WD-40 domain-containing protein 5)","F-box/WD repeat-containing protein 5 "
"2253","PGEN_.00g285340","ion binding","GO:0043167",164,"Day21_black","Day21","black","Q7YR37","ATP-binding cassette sub-family F member 1 (ATP-binding cassette 50)","ATP-binding cassette sub-family F member 1 "
"2254","PGEN_.00g285680","ion binding","GO:0043167",97,"Day21_yellow","Day21","yellow","Q5XK91","Fibrinogen C domain-containing protein 1-B","Fibrinogen C domain-containing protein 1-B"
"2255","PGEN_.00g285780","ATPase activity","GO:0016887",5,"Day14_pink","Day14","pink","Q767K6","Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16 (EC 3.6.4.13) (DEAH-box protein 16)","Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16 "
"2256","PGEN_.00g285780","helicase activity","GO:0004386",5,"Day14_pink","Day14","pink","Q767K6","Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16 (EC 3.6.4.13) (DEAH-box protein 16)","Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16 "
"2257","PGEN_.00g285800","RNA binding","GO:0003723",9,"Day21_magenta","Day21","magenta","Q95T19","Serine--tRNA synthetase-like protein Slimp (Seryl-tRNA synthetase-like insect mitochondrial protein)","Serine--tRNA synthetase-like protein Slimp "
